time/fps,time/time_elapsed,time/iterations,train/reward,time/total_timesteps,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
90,155,282,,14100,-7.205931186676025,1.0205972898802428e-06,0.5977953374385834,1.022923231124878,-0.022076553065329917,0.2,0.10800000056624412,-0.03447365015745163,0.017684856,2810,0.00025,2960.0,6.549999999999999e-05
90,156,283,,14150,-7.205424356460571,1.4441673238252406e-05,-9.125869750976562,1.0224993228912354,-0.004294492730579869,0.2,0.017999999597668646,-0.01065639778971672,0.008286354,2820,0.00025,2960.0,6.549999999999999e-05
90,156,284,,14200,-7.203602457046509,7.717503035564732e-06,-38.3838996887207,1.0222671031951904,-0.02176935092359713,0.2,0.10799999982118606,-0.03725738823413849,0.017521473,2830,0.00025,2960.0,6.549999999999999e-05
90,157,285,,14250,-7.203218030929565,3.825659109679691e-06,-7.118206024169922,1.0223159790039062,-0.019680914206430346,0.2,0.07600000016391277,-0.04200563207268715,0.01564384,2840,0.00025,2960.0,6.549999999999999e-05
90,157,286,,14300,-7.20406494140625,2.6662281698008883e-06,-0.48267197608947754,1.0225859880447388,-0.0175844414932655,0.2,0.12000000141561032,-0.027163755148649216,0.021488868,2850,0.00025,2960.0,6.549999999999999e-05
90,158,287,,14350,-7.205466222763062,5.9178457831876585e-06,-1.556488275527954,1.0227978229522705,-0.011313757462892227,0.2,0.06399999931454659,-0.023991325870156288,0.013508591,2860,0.00025,2960.0,6.549999999999999e-05
90,158,288,,14400,-7.20561146736145,2.0854996091657085e-05,-4.307943344116211,1.0226199626922607,-0.00716212827875271,0.2,0.019999999925494193,-0.022116180509328842,0.0063570915,2870,0.00025,2960.0,6.549999999999999e-05
90,159,289,,14450,-7.205458116531372,1.6427306286459496e-05,-2.100863218307495,1.0231246948242188,-0.008744836786994625,0.2,0.0779999990016222,-0.01432452816516161,0.014668977,2880,0.00025,2960.0,6.549999999999999e-05
90,159,290,,14500,-7.209222888946533,3.0164545546540466e-05,-10.744975090026855,1.0239349603652954,-0.007882946901023046,0.2,0.04599999934434891,-0.010950382798910141,0.010132236,2890,0.00025,2960.0,6.549999999999999e-05
90,160,291,,14550,-7.212647008895874,1.4462950650795392e-05,-1.091789960861206,1.0244210958480835,-0.00811726237554069,0.2,0.029999999329447746,-0.01507624238729477,0.009284638,2900,0.00025,2960.0,6.549999999999999e-05
90,161,292,,14600,-7.214012622833252,4.681495693148463e-06,-5.295024871826172,1.0246394872665405,-0.012455850262195155,0.2,0.04200000055134297,-0.030232824385166168,0.012175721,2910,0.00025,2960.0,6.549999999999999e-05
90,161,293,,14650,-7.216103887557983,4.180497708148323e-05,0.43939483165740967,1.0253978967666626,-0.023244891613721563,0.2,0.12600000016391277,-0.03732350841164589,0.022754727,2920,0.00025,2960.0,6.549999999999999e-05
90,162,294,,14700,-7.2203916072845455,1.697197585599497e-05,-17.521604537963867,1.0263508558273315,-0.013782890535890857,0.2,0.13199999928474426,-0.02251799777150154,0.02647911,2930,0.00025,2960.0,6.549999999999999e-05
90,162,295,,14750,-7.224328136444091,7.526351646447438e-06,-50.72509002685547,1.0269719362258911,-0.016187419844791863,0.2,0.07999999932944775,-0.02783413603901863,0.019040797,2940,0.00025,2960.0,6.549999999999999e-05
89,165,296,,14800,-7.226172399520874,6.969631522224518e-06,-12.6435546875,1.0270389318466187,0.00022007595445030503,0.2,0.0019999999552965165,-0.01316568162292242,0.003338964,2950,0.00025,2960.0,8.12e-05
89,166,297,,14850,-7.225464820861816,1.0290619002262247e-05,-0.5240821838378906,1.0267647504806519,-0.004863868437299956,0.2,0.021999999508261682,-0.014210437424480915,0.008373334,2960,0.00025,2960.0,8.12e-05
89,166,298,,14900,-7.223935222625732,2.020213804598825e-06,-0.30486059188842773,1.0264711380004883,-0.015784086543135345,0.2,0.09599999971687793,-0.027675842866301537,0.01710971,2970,0.00025,2960.0,8.12e-05
89,167,299,,14950,-7.223462247848511,8.25207735033473e-07,-9.439823150634766,1.0268241167068481,-0.005119775799496296,0.2,0.013999999687075614,-0.011752894148230553,0.0069440557,2980,0.00025,2960.0,8.12e-05
89,167,300,,15000,-7.2261053085327145,3.883556587425119e-07,-63.130043029785156,1.0271944999694824,-0.013739921163301716,0.2,0.026000000163912775,-0.027695169672369957,0.007919489,2990,0.00025,2960.0,8.12e-05
89,168,301,,15050,-7.2271770477294925,2.219972671468895e-07,-1.6022601127624512,1.0273405313491821,-0.012809285253286617,0.2,0.023999999463558196,-0.026018666103482246,0.009022871,3000,0.00025,2960.0,8.12e-05
89,169,302,,15100,-7.227586317062378,1.6484791842685809e-07,0.035388827323913574,1.0274229049682617,0.0007042775843586924,0.2,0.0,-0.0035848573315888643,0.0028400945,3010,0.00025,2960.0,8.12e-05
89,169,303,,15150,-7.228830003738404,1.1688550216604199e-06,-72.92023468017578,1.027878761291504,-0.009516416132217386,0.2,0.029999999329447746,-0.02715676836669445,0.010091248,3020,0.00025,2960.0,8.12e-05
89,170,304,,15200,-7.229479694366455,3.1326194687153476e-07,-8.941104888916016,1.0272471904754639,-0.005684308725030718,0.2,0.04999999925494194,-0.02066824771463871,0.00886213,3030,0.00025,2960.0,8.12e-05
89,170,305,,15250,-7.223073863983155,3.094294328320757e-07,-1.8925440311431885,1.0251678228378296,-0.01212138508819045,0.2,0.21400000117719173,-0.01568843424320221,0.025994947,3040,0.00025,2960.0,8.12e-05
89,171,306,,15300,-7.213662338256836,3.2835271781550544e-07,-20.14723014831543,1.0237599611282349,-0.014932485781610083,0.2,0.04400000013411045,-0.033864546567201614,0.013696803,3050,0.00025,2960.0,8.12e-05
89,171,307,,15350,-7.2080676555633545,1.7619184120576392e-07,-3.9780287742614746,1.022627592086792,-0.007793168141041207,0.2,0.047999999672174457,-0.022223198786377907,0.011989401,3060,0.00025,2960.0,8.12e-05
89,172,308,,15400,-7.201597595214844,3.152089192326457e-07,-14.756928443908691,1.0211007595062256,-0.01646141401119543,0.2,0.21400000229477883,-0.020100751891732216,0.034723915,3070,0.00025,2960.0,8.12e-05
89,172,309,,15450,-7.195159292221069,6.22932759597461e-07,-47.04288864135742,1.0204346179962158,-0.005788852867903316,0.2,0.023999999836087228,-0.01711299829185009,0.007970983,3080,0.00025,2960.0,8.12e-05
89,173,310,,15500,-7.195429515838623,4.433506660461717e-07,-85.42514038085938,1.021414041519165,-0.016553014060482374,0.2,0.047999999672174457,-0.032969824969768524,0.011671444,3090,0.00025,2960.0,8.12e-05
89,173,311,,15550,-7.200419235229492,1.8989748298281484e-07,-33.738258361816406,1.0218055248260498,-0.003543681864859849,0.2,0.06999999992549419,-0.007262269966304302,0.0076129627,3100,0.00025,2960.0,8.12e-05
89,174,312,,15600,-7.199485540390015,2.0501124993188568e-07,-2.1264078617095947,1.0211479663848877,-0.010279837599373565,0.2,0.017999999597668646,-0.02570933848619461,0.006966989,3110,0.00025,2960.0,8.12e-05
89,174,313,,15650,-7.1955784320831295,1.7973387400616048e-07,-5.44251823425293,1.020174264907837,-0.007117921000288341,0.2,0.043999999016523364,-0.017302997410297394,0.008885767,3120,0.00025,2960.0,8.12e-05
89,175,314,,15700,-7.191331243515014,1.650781015882785e-07,-3.0004472732543945,1.019646406173706,-0.017350882543250633,0.2,0.15599999763071537,-0.02485044300556183,0.028773203,3130,0.00025,2960.0,8.12e-05
89,175,315,,15750,-7.190140676498413,2.441118724050284e-07,-9.104317665100098,1.0196669101715088,-0.004368375052086648,0.2,0.021999999508261682,-0.00969365332275629,0.0068771876,3140,0.00025,2960.0,8.12e-05
89,176,316,,15800,-7.190511751174927,2.2869532472213906e-07,-0.3245575428009033,1.019763469696045,-0.021628260076045968,0.2,0.06400000005960464,-0.039904046803712845,0.015701033,3150,0.00025,2960.0,8.12e-05
89,176,317,,15850,-7.190639066696167,2.4015200352778263e-07,0.0377466082572937,1.019593596458435,-0.019321928936988097,0.2,0.11199999935925006,-0.03644043579697609,0.025104651,3160,0.00025,2960.0,8.12e-05
89,177,318,,15900,-7.189150953292847,5.215880207742885e-07,-4.992925643920898,1.019345998764038,-0.02630833769589671,0.2,0.1360000003129244,-0.044415317475795746,0.03090698,3170,0.00025,2960.0,8.12e-05
89,178,319,,15950,-7.188713550567627,6.635199298443695e-07,-15.448141098022461,1.0194168090820312,-0.02527952430769744,0.2,0.15600000210106374,-0.04388440027832985,0.023852987,3180,0.00025,2960.0,8.12e-05
89,178,320,,16000,-7.189203882217408,6.890508757351199e-07,-11.342144966125488,1.0195448398590088,-0.010859664283314174,0.2,0.02799999937415123,-0.029251309111714363,0.010038453,3190,0.00025,2960.0,8.12e-05
89,179,321,,16050,-7.189961194992065,7.100360903677938e-07,-0.330794095993042,1.019763708114624,-0.031760722894221514,0.2,0.13200000189244748,-0.05776878818869591,0.0217627,3200,0.00025,2960.0,8.12e-05
89,179,322,,16100,-7.190964984893799,4.666727392077519e-07,0.4145680069923401,1.0198276042938232,-0.0021074023689141796,0.2,0.019999999925494193,-0.016658512875437737,0.006984755,3210,0.00025,2960.0,8.12e-05
89,180,323,,16150,-7.190894269943238,1.095104255455226e-06,-7.540396690368652,1.0197546482086182,-0.014315195121802304,0.2,0.10199999995529652,-0.02513238973915577,0.020223765,3220,0.00025,2960.0,8.12e-05
89,180,324,,16200,-7.190397930145264,4.895920312719681e-07,-12.081528663635254,1.0194597244262695,-0.02004742767289258,0.2,0.039999999850988385,-0.04244391247630119,0.011373072,3230,0.00025,2960.0,8.12e-05
89,181,325,,16250,-7.187885761260986,7.288454241916043e-07,-5.124218463897705,1.018697738647461,-0.017882017530500605,0.2,0.12000000067055225,-0.027345746755599976,0.020238925,3240,0.00025,2960.0,8.12e-05
89,181,326,,16300,-7.18429536819458,8.040273371534568e-07,-1.1338186264038086,1.0182337760925293,-0.010670980906114024,0.2,0.0419999998062849,-0.02541336417198181,0.010829039,3250,0.00025,2960.0,8.12e-05
89,182,327,,16350,-7.182265281677246,1.6614391029179388e-06,-7.253558158874512,1.0178139209747314,-0.014842901103664019,0.2,0.05599999912083149,-0.0298758652061224,0.014691952,3260,0.00025,2960.0,8.12e-05
89,182,328,,16400,-7.179546928405761,6.064205990696792e-07,-12.161153793334961,1.0169352293014526,-0.014297099427319892,0.2,0.09400000162422657,-0.02407000958919525,0.021749042,3270,0.00025,2960.0,8.12e-05
89,183,329,,16450,-7.175431919097901,8.842094246119813e-07,-1.6671137809753418,1.0167014598846436,-0.002865914617286691,0.2,0.03399999961256981,-0.011023608036339283,0.0075708544,3280,0.00025,2960.0,8.12e-05
89,183,330,,16500,-7.1758973598480225,2.155221511657146e-06,-19.962297439575195,1.0166658163070679,-0.017481780348345667,0.2,0.06600000001490117,-0.037378497421741486,0.01483666,3290,0.00025,2960.0,8.12e-05
89,184,331,,16550,-7.175054883956909,5.407709409155359e-07,-23.630727767944336,1.0165016651153564,-0.007147226457018263,0.2,0.023999999463558196,-0.019367823377251625,0.008359859,3300,0.00025,2960.0,8.12e-05
89,184,332,,16600,-7.174741554260254,9.58304360665352e-07,-97.79637908935547,1.0165565013885498,-0.00925070922775193,0.2,0.05599999912083149,-0.017553523182868958,0.011272095,3310,0.00025,2960.0,8.12e-05
89,185,333,,16650,-7.175691032409668,4.497011417470276e-07,-0.699309229850769,1.0168484449386597,1.7143138101971545e-05,0.2,0.0,-0.006307162810117006,0.0016797376,3320,0.00025,2960.0,8.12e-05
89,185,334,,16700,-7.176973724365235,6.315777227428044e-07,-9.660374641418457,1.0168838500976562,-0.007269686767831729,0.2,0.011999999731779098,-0.03216308727860451,0.005516419,3330,0.00025,2960.0,8.12e-05
90,186,335,,16750,-7.176195526123047,5.355633902581758e-07,-15.363639831542969,1.0164153575897217,0.00038500089361335197,0.2,0.0,-0.012984538450837135,0.003632263,3340,0.00025,2960.0,8.12e-05
90,186,336,,16800,-7.173386478424073,1.0324205845790857e-06,-6.654903888702393,1.0158774852752686,-0.012839804237708386,0.2,0.14400000125169754,-0.016911564394831657,0.021285957,3350,0.00025,2960.0,8.12e-05
90,187,337,,16850,-7.171751070022583,3.0366547889570936e-07,-0.6939927339553833,1.0157371759414673,-0.02047916450258356,0.2,0.05599999986588955,-0.04346081614494324,0.013280886,3360,0.00025,2960.0,8.12e-05
90,187,338,,16900,-7.171776008605957,3.5708443419935064e-07,-3.2625370025634766,1.0160109996795654,-0.01433890592213718,0.2,0.10800000056624412,-0.028316056355834007,0.01863413,3370,0.00025,2960.0,8.12e-05
90,188,339,,16950,-7.173488807678223,5.552032746436453e-07,-0.11583185195922852,1.0162726640701294,-0.004373651355505004,0.2,0.009999999776482582,-0.023439830169081688,0.0054555344,3380,0.00025,2960.0,8.12e-05
90,188,340,,17000,-7.174540233612061,4.876909969198095e-07,0.03152567148208618,1.0164926052093506,-0.01605258501321032,0.2,0.039999999850988385,-0.03342713788151741,0.010511429,3390,0.00025,2960.0,8.12e-05
90,189,341,,17050,-7.1754701137542725,6.152643948098557e-07,0.510606437921524,1.0166840553283691,-0.021569479287602177,0.2,0.07199999913573266,-0.04512626677751541,0.015708217,3400,0.00025,2960.0,8.12e-05
90,189,342,,17100,-7.176037549972534,4.108741563868534e-06,-1.2821850776672363,1.0166155099868774,-0.0122990750055763,0.2,0.11400000229477883,-0.017260488122701645,0.01556812,3410,0.00025,2960.0,8.12e-05
90,190,343,,17150,-7.175195789337158,3.5338841371412856e-06,-0.5786304473876953,1.0164368152618408,-0.009858038262580493,0.2,0.023999999836087228,-0.025011194869875908,0.008224427,3420,0.00025,2960.0,8.12e-05
90,191,344,,17200,-7.175092887878418,5.2387998039193915e-06,-7.845669746398926,1.0167264938354492,-0.012856387351639497,0.2,0.046000000461935996,-0.02956383302807808,0.010053185,3430,0.00025,2960.0,8.12e-05
89,191,345,,17250,-7.176663255691528,6.198590483563748e-06,-9.29020881652832,1.0168918371200562,-0.03922710772044944,0.2,0.1440000008791685,-0.07005737721920013,0.02793737,3440,0.00025,2960.0,8.12e-05
89,192,346,,17300,-7.176907062530518,5.006843457522336e-06,-37.550079345703125,1.017004132270813,-0.015470162333920534,0.2,0.09199999794363975,-0.022782837972044945,0.019295985,3450,0.00025,2960.0,8.12e-05
90,192,347,,17350,-7.17803373336792,4.202381524009979e-06,0.5240944921970367,1.017169713973999,-0.023334661250933662,0.2,0.15799999795854092,-0.03174116834998131,0.030170595,3460,0.00025,2960.0,8.12e-05
90,193,348,,17400,-7.178083753585815,9.225095891451928e-06,-22.586929321289062,1.017151117324829,-0.016482560438103633,0.2,0.023999999836087228,-0.04075534641742706,0.008327846,3470,0.00025,2960.0,8.12e-05
90,193,349,,17450,-7.177755975723267,4.373562228465744e-06,-18.476926803588867,1.0169596672058105,-0.014008330095093413,0.2,0.06599999964237213,-0.03122377023100853,0.013519648,3480,0.00025,2960.0,8.12e-05
90,194,350,,17500,-7.176825952529907,4.034553739984403e-06,-12.311970710754395,1.016892433166504,-0.00825911640608723,0.2,0.05000000037252903,-0.022703353315591812,0.013826293,3490,0.00025,2960.0,8.12e-05
90,194,351,,17550,-7.179128170013428,5.290210833663878e-06,-23.011714935302734,1.0183770656585693,-0.007448446093825644,0.2,0.0659999992698431,-0.016174081712961197,0.012600472,3500,0.00025,2960.0,8.12e-05
90,195,352,,17600,-7.188020706176758,1.0017824661190388e-05,-8.789191246032715,1.0200655460357666,-0.014662008766084967,0.2,0.06400000192224979,-0.02804519236087799,0.016059522,3510,0.00025,2960.0,8.12e-05
90,195,353,,17650,-7.194480752944946,4.0097579585562926e-05,-18.310365676879883,1.0208442211151123,-0.02263938501756648,0.2,0.1260000005364418,-0.03999314084649086,0.022821808,3520,0.00025,2960.0,8.12e-05
90,196,354,,17700,-7.196355199813842,3.169315059494693e-05,-53.1518669128418,1.0209647417068481,-0.013432540791807668,0.2,0.06199999898672104,-0.033210452646017075,0.013942752,3530,0.00025,2960.0,8.12e-05
90,196,355,,17750,-7.196855211257935,5.469802863444784e-05,-20.640378952026367,1.0211246013641357,-0.022226862778887125,0.2,0.07599999904632568,-0.04277823865413666,0.018349513,3540,0.00025,2960.0,8.12e-05
88,200,356,,17800,-7.198299789428711,0.0002893463966302079,-0.6588870286941528,1.0216093063354492,-0.0034740133839662236,0.2,0.09399999901652337,-0.0037152767181396484,0.012132431,3550,0.00025,2960.0,8.816666666666666e-05
88,200,357,,17850,-7.198993158340454,8.021922130865277e-05,-1.0263254642486572,1.0211355686187744,-0.00234969023033047,0.2,0.003999999910593033,-0.0040977816097438335,0.0019386566,3560,0.00025,2960.0,8.816666666666666e-05
88,201,358,,17900,-7.196061992645264,2.4640319406898924e-05,0.012754082679748535,1.0207087993621826,-0.011564313027076435,0.2,0.037999999895691874,-0.02394784241914749,0.012961544,3570,0.00025,2960.0,8.816666666666666e-05
88,201,359,,17950,-7.195035028457641,6.944282972654037e-06,-0.29603683948516846,1.020586371421814,-0.00455561880837223,0.2,0.017999999597668646,-0.010339570231735706,0.0075667943,3580,0.00025,2960.0,8.816666666666666e-05
88,202,360,,18000,-7.195738649368286,5.831280873280775e-06,0.07357752323150635,1.0212026834487915,-0.033034330317750535,0.2,0.15199999809265136,-0.05519063398241997,0.034225475,3590,0.00025,2960.0,8.816666666666666e-05
88,202,361,,18050,-7.200937223434448,2.3811817584373784e-06,0.05480968952178955,1.0226677656173706,-0.009036618489771798,0.2,0.08200000002980232,-0.016648221760988235,0.01163739,3600,0.00025,2960.0,8.816666666666666e-05
88,203,362,,18100,-7.207012510299682,5.1270581025164574e-06,-3.849821090698242,1.0233113765716553,-0.015730051304679193,0.2,0.029999999701976775,-0.04796773940324783,0.010931928,3610,0.00025,2960.0,8.816666666666666e-05
88,204,363,,18150,-7.209321641921997,1.5159654822127778e-06,-2.117673397064209,1.0239157676696777,-0.01830031090602304,0.2,0.1899999998509884,-0.025728309527039528,0.018526554,3620,0.00025,2960.0,8.816666666666666e-05
88,204,364,,18200,-7.211512613296509,1.2760681158852094e-06,-0.8496537208557129,1.023780345916748,-0.001851345563773066,0.2,0.09199999943375588,-0.004577588755637407,0.008798981,3630,0.00025,2960.0,8.816666666666666e-05
88,205,365,,18250,-7.209624195098877,1.3342857641873706e-06,-1.8928148746490479,1.0234371423721313,-0.00981848289258771,0.2,0.09800000004470348,-0.01736779324710369,0.01815611,3640,0.00025,2960.0,8.816666666666666e-05
88,205,366,,18300,-7.207328653335571,1.1185746700448362e-06,-5.1369853019714355,1.0227267742156982,-0.011100779049098364,0.2,0.048000000044703485,-0.02736748196184635,0.0132851545,3650,0.00025,2960.0,8.816666666666666e-05
88,206,367,,18350,-7.203469610214233,6.920827956946596e-07,-8.228510856628418,1.0222222805023193,-0.005175209221430066,0.2,0.06599999852478504,-0.010908348485827446,0.007186376,3660,0.00025,2960.0,8.816666666666666e-05
88,206,368,,18400,-7.202720737457275,7.033530721400893e-07,-4.806278705596924,1.022652506828308,-0.01934228689596047,0.2,0.23400000259280204,-0.02243960276246071,0.03553318,3670,0.00025,2960.0,8.816666666666666e-05
88,207,369,,18450,-7.204687595367432,6.918681719980668e-07,-1.7310822010040283,1.0227434635162354,-0.007294861707785394,0.2,0.025999999418854714,-0.02017032727599144,0.010234441,3680,0.00025,2960.0,8.816666666666666e-05
88,208,370,,18500,-7.204699897766114,4.2420491297434637e-07,-0.9279701709747314,1.023057222366333,-0.016188642697874657,0.2,0.007999999821186066,-0.041191987693309784,0.0053569414,3690,0.00025,2960.0,8.816666666666666e-05
88,208,371,,18550,-7.207831001281738,7.822234294962982e-07,-1.6783559322357178,1.023957371711731,-0.004208016673102577,0.2,0.03999999947845936,-0.008815126493573189,0.00795788,3700,0.00025,2960.0,8.816666666666666e-05
88,209,372,,18600,-7.211021804809571,6.435349973799021e-07,-2.6168689727783203,1.0240678787231445,-0.018968114148825422,0.2,0.047999999672174457,-0.038465388119220734,0.013487962,3710,0.00025,2960.0,8.816666666666666e-05
88,209,373,,18650,-7.210699272155762,2.7527897827894776e-07,-15.736865997314453,1.0240943431854248,-0.0018154134746879436,0.2,0.023999999836087228,-0.011335964314639568,0.0063716676,3720,0.00025,2960.0,8.816666666666666e-05
88,210,374,,18700,-7.211271810531616,2.599793901936209e-07,-11.980104446411133,1.0241788625717163,-0.017090014663990606,0.2,0.06799999773502349,-0.03494889661669731,0.016442265,3730,0.00025,2960.0,8.816666666666666e-05
88,210,375,,18750,-7.211365509033203,2.0410891181654734e-07,-4.008807182312012,1.0241092443466187,-0.017584785535931503,0.2,0.13200000040233134,-0.030194519087672234,0.019851925,3740,0.00025,2960.0,8.816666666666666e-05
88,211,376,,18800,-7.21071572303772,2.8985174367335275e-07,-27.506603240966797,1.0239033699035645,-0.01047980385646241,0.2,0.0380000002682209,-0.025785217061638832,0.009938782,3750,0.00025,2960.0,8.816666666666666e-05
88,212,377,,18850,-7.208401870727539,6.340857453324134e-07,-1.1680924892425537,1.0229233503341675,-0.003518020831615942,0.2,0.009999999776482582,-0.010148519650101662,0.0053446996,3760,0.00025,2960.0,8.816666666666666e-05
88,212,378,,18900,-7.202222108840942,5.726483948365057e-07,-13.79742431640625,1.021507978439331,-0.0058904851141271305,0.2,0.0019999999552965165,-0.02026326209306717,0.00328066,3770,0.00025,2960.0,8.816666666666666e-05
88,213,379,,18950,-7.196482229232788,5.749931233367533e-07,-0.7944678068161011,1.0208020210266113,-0.01088550728838893,0.2,0.0800000000745058,-0.022174200043082237,0.014834605,3780,0.00025,2960.0,8.816666666666666e-05
88,213,380,,19000,-7.19316291809082,5.095554513445677e-07,0.2329615354537964,1.0199999809265137,-0.01010990498552573,0.2,0.12599999867379666,-0.02014678344130516,0.02203748,3790,0.00025,2960.0,8.816666666666666e-05
88,214,381,,19050,-7.188887071609497,1.1266003355103748e-06,-5.5738420486450195,1.019243836402893,-0.0059185627033002675,0.2,0.011999999731779098,-0.014316776767373085,0.008281903,3800,0.00025,2960.0,8.816666666666666e-05
88,214,382,,19100,-7.187053442001343,8.04612079718936e-07,-0.8876649141311646,1.019370436668396,0.0006663302244852787,0.2,0.009999999776482582,-0.0030233017168939114,0.002394979,3810,0.00025,2960.0,8.816666666666666e-05
88,215,383,,19150,-7.186623382568359,9.218824999379649e-07,-25.750743865966797,1.0188366174697876,-0.012395837484858419,0.2,0.12400000169873238,-0.019788645207881927,0.016527923,3820,0.00025,2960.0,8.816666666666666e-05
88,215,384,,19200,-7.1837163925170895,7.524445550188829e-07,-1.65755295753479,1.018541693687439,-0.025589499313384324,0.2,0.16999999918043612,-0.03952009975910187,0.036435194,3830,0.00025,2960.0,8.816666666666666e-05
88,216,385,,19250,-7.18238844871521,4.592994883978463e-07,-0.8570601940155029,1.0182044506072998,-0.00745941751776229,0.2,0.08399999998509884,-0.01393826398998499,0.012263678,3840,0.00025,2960.0,8.816666666666666e-05
89,216,386,,19300,-7.181113862991333,7.527989339450869e-07,-3.3592634201049805,1.0182855129241943,-0.009548962177126797,0.2,0.014000000059604644,-0.027832720428705215,0.0067656636,3850,0.00025,2960.0,8.816666666666666e-05
89,217,387,,19350,-7.181273412704468,1.0308202945452648e-06,-4.233523845672607,1.0180169343948364,-0.005047493689809812,0.2,0.017999999597668646,-0.019950978457927704,0.0065722764,3860,0.00025,2960.0,8.816666666666666e-05
89,217,388,,19400,-7.179119634628296,6.552584466135158e-07,-2.171863555908203,1.017648458480835,-0.009248144028300941,0.2,0.04999999888241291,-0.02284804731607437,0.0124682365,3870,0.00025,2960.0,8.816666666666666e-05
89,218,389,,19450,-7.1754683494567875,1.848187753239472e-06,-49.717445373535156,1.0160163640975952,-0.004192473656177853,0.2,0.023999999463558196,-0.011797260493040085,0.01016043,3880,0.00025,2960.0,8.816666666666666e-05
89,218,390,,19500,-7.167217206954956,6.41827193703648e-07,-57.508243560791016,1.01483952999115,-0.004802840117773144,0.2,0.05800000093877315,-0.010331925936043262,0.010176146,3890,0.00025,2960.0,8.816666666666666e-05
89,219,391,,19550,-7.163129806518555,1.4969669109632377e-06,-15.220571517944336,1.0140448808670044,-0.005054391677025727,0.2,0.08600000031292439,-0.007780222687870264,0.015686419,3900,0.00025,2960.0,8.816666666666666e-05
89,219,392,,19600,-7.159380197525024,6.171353277295566e-07,-2.9712398052215576,1.0134530067443848,-0.012461327583063309,0.2,0.021999999508261682,-0.030111556872725487,0.0065587736,3910,0.00025,2960.0,8.816666666666666e-05
89,220,393,,19650,-7.156791305541992,5.335971934528061e-07,-26.727371215820312,1.013134241104126,0.0012961788225220872,0.2,0.0,-0.006693221163004637,0.002259214,3920,0.00025,2960.0,8.816666666666666e-05
89,221,394,,19700,-7.1563558101654055,2.6078620436464916e-07,-0.9218215942382812,1.013466238975525,0.0004224043139256395,0.2,0.0,-0.008287913165986538,0.00092484115,3930,0.00025,2960.0,8.816666666666666e-05
89,221,395,,19750,-7.158620929718017,9.304276602506434e-07,0.2354697585105896,1.0139176845550537,-0.029131036402657618,0.2,0.11000000014901161,-0.05632447451353073,0.02780886,3940,0.00025,2960.0,8.816666666666666e-05
89,222,396,,19800,-7.1597535610198975,4.167004050259493e-07,0.6855486631393433,1.0139565467834473,-0.007724527910002621,0.2,0.15000000260770321,-0.017789317294955254,0.027105194,3950,0.00025,2960.0,8.816666666666666e-05
89,222,397,,19850,-7.158966159820556,5.396647395627951e-07,0.4695292115211487,1.0133825540542603,-0.010637693048848007,0.2,0.06200000010430813,-0.02036481536924839,0.014266385,3960,0.00025,2960.0,8.816666666666666e-05
89,223,398,,19900,-7.156344985961914,9.643248290558404e-07,-0.21292245388031006,1.0133745670318604,-0.014459275645145552,0.2,0.08999999985098839,-0.02711321786046028,0.021325795,3970,0.00025,2960.0,8.816666666666666e-05
89,223,399,,19950,-7.158217334747315,1.5970888284755347e-06,-0.410808801651001,1.0140855312347412,-0.009461575907189435,0.2,0.07399999983608722,-0.019651582464575768,0.013867639,3980,0.00025,2960.0,8.816666666666666e-05
89,224,400,,20000,-7.160787725448609,6.851741716218385e-07,0.8687872141599655,1.0141849517822266,-0.002003419292974229,0.2,0.0019999999552965165,-0.014080352149903774,0.0035638928,3990,0.00025,2960.0,8.816666666666666e-05
89,224,401,,20050,-7.159669208526611,3.0469215744233226e-06,0.5495389997959137,1.013841152191162,-0.013255745784379557,0.2,0.09399999901652337,-0.02171388454735279,0.017264603,4000,0.00025,2960.0,8.816666666666666e-05
89,225,402,,20100,-7.158818960189819,7.1633425250183794e-06,-1.079719066619873,1.013850450515747,-0.013221085822442547,0.2,0.01799999997019768,-0.0331043004989624,0.0060679223,4010,0.00025,2960.0,8.816666666666666e-05
89,226,403,,20150,-7.158746814727783,8.180162876669782e-06,-4.175347328186035,1.0134952068328857,-0.005651076214621043,0.2,0.04999999925494194,-0.012281864881515503,0.011051625,4020,0.00025,2960.0,8.816666666666666e-05
89,226,404,,20200,-7.156738138198852,3.2807280490487757e-06,0.3933897018432617,1.013045072555542,-0.012196627178695074,0.2,0.041999999433755875,-0.023981519043445587,0.010195993,4030,0.00025,2960.0,8.816666666666666e-05
89,227,405,,20250,-7.154391622543335,9.310183668276294e-06,-12.348002433776855,1.0123001337051392,-0.022797690331935884,0.2,0.12399999983608723,-0.043588507920503616,0.029030837,4040,0.00025,2960.0,8.816666666666666e-05
89,227,406,,20300,-7.151335525512695,7.540917113146861e-06,0.6691397726535797,1.0122406482696533,-0.0076207764497958404,0.2,0.09200000129640103,-0.01671244576573372,0.0112693785,4050,0.00025,2960.0,8.816666666666666e-05
89,228,407,,20350,-7.153334712982177,1.1706131044775247e-05,-4.322576999664307,1.0129077434539795,-0.006740026187500803,0.2,0.05399999842047691,-0.021148132160305977,0.009893384,4060,0.00025,2960.0,8.816666666666666e-05
