time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance
86016,42,-1.9719298245614036e-05,1498.0,114,750,0.8890696167945862,2.280759689467959,1.0070759631553016e-06,30.219456,0.23026050627231598,0.00025,-9.09886605143547,410,0.2,0.988037109375,0.3417905569076538
88064,43,-1.9551724137931035e-05,1498.0,114,767,0.8881974220275879,0.28341423934325577,7.115260491019626e-07,21.86768,0.248726949095726,0.00025,-9.100588470697403,420,0.2,0.985107421875,0.3426072597503662
90112,44,-1.94e-05,1498.0,114,786,0.8849962949752808,0.48596624066121874,6.653419786672998e-07,31.402603,0.28655344247817993,0.00025,-9.087878260016442,430,0.2,0.99140625,0.16404038667678833
92160,45,-1.9229508196721313e-05,1498.0,114,803,0.8818562626838684,0.33974316003732385,8.043167547988616e-07,30.961643,0.1835288107395172,0.00025,-9.064764645695686,440,0.2,0.987451171875,0.3085794448852539
94208,46,-1.896774193548387e-05,1498.0,114,821,0.8816324472427368,0.2948873559711501,3.916306915154877e-05,18.119148,0.11381994932889938,0.00025,-9.046911019086838,450,0.2,0.98896484375,0.24318093061447144
96256,47,-1.909375e-05,1498.0,114,841,0.8794791102409363,0.897000179765746,7.505075374503178e-07,21.55679,0.6928718090057373,0.00025,-9.04349101781845,460,0.2,0.990380859375,0.04756426811218262
98304,48,-1.9707692307692307e-05,1498.0,114,859,0.8744741678237915,0.47786813050042837,4.0120511977459473e-05,28.676807,0.14609603583812714,0.00025,-9.014336287975311,470,0.2,0.986572265625,0.25665926933288574
100352,49,-2.0136363636363637e-05,1498.0,114,877,0.8732405304908752,0.38576264372095465,8.747579535217653e-06,12.807989,1.4959131479263306,0.00025,-8.983305576443673,480,0.2,0.988623046875,0.14244228601455688
102400,50,-1.9323529411764706e-05,1498.0,114,897,0.8665609955787659,0.3961384222842753,1.596642407797333e-06,16.64591,0.22219602763652802,0.00025,-8.957251700758935,490,0.2,0.990478515625,0.06828558444976807
104448,51,-1.9260869565217394e-05,1498.0,114,915,0.8592871427536011,0.30112346122041345,3.560435441318788e-05,15.080908,0.24537909030914307,0.00025,-8.89904254078865,500,0.2,0.984423828125,0.32019317150115967
106496,52,-1.9084507042253523e-05,1498.0,113,934,0.858540952205658,0.385187212144956,6.663733948375494e-06,9.866334,0.3210316300392151,0.00025,-8.865393862128258,510,0.2,0.9931640625,0.07547116279602051
108544,53,-1.9069444444444446e-05,1498.0,113,952,0.8478280305862427,0.32562542356317864,8.274783369444094e-06,27.538437,0.11298143118619919,0.00025,-8.823513329029083,520,0.2,0.979736328125,0.0007160305976867676
110592,54,-1.8917808219178082e-05,1498.0,113,970,0.8443266153335571,0.4040823197923601,3.944358035052886e-05,15.126362,0.18546448647975922,0.00025,-8.76621650159359,530,0.2,0.981103515625,0.49054062366485596
112640,55,-1.8706666666666668e-05,1498.0,113,989,0.8507209420204163,0.33539704110007734,0.00019231462801920783,14.192979,0.15304209291934967,0.00025,-8.780515122413636,540,0.2,0.987744140625,0.5973541140556335
114688,56,-1.8473684210526317e-05,1498.0,113,1007,0.8472871780395508,0.3128312408458441,2.8901041661466564e-05,15.106086,0.28751853108406067,0.00025,-8.785375794768333,550,0.2,0.99306640625,0.8659992963075638
116736,57,-1.8415584415584417e-05,1498.0,113,1024,0.8433231115341187,0.29820137219503523,5.088173315570544e-07,9.299797,0.27580228447914124,0.00025,-8.754571676254272,560,0.2,0.994482421875,0.8230108022689819
118784,58,-1.8139240506329113e-05,1498.0,113,1044,0.8453540205955505,0.310129551962018,6.014942044885174e-07,9.867758,0.3139612674713135,0.00025,-8.74452714920044,570,0.2,0.99638671875,0.738972395658493
120832,59,-1.81e-05,1498.0,113,1061,0.8363776206970215,0.40937741957604884,5.779406742956184e-07,16.479538,0.2762325406074524,0.00025,-8.715072107315063,580,0.2,0.9921875,0.7840812802314758
122880,60,-1.7865853658536586e-05,1498.0,113,1081,0.8300412893295288,0.4468888885807246,5.421182509568467e-07,27.688896,0.29173752665519714,0.00025,-8.655104506015778,590,0.2,0.99482421875,0.6136629283428192
124928,61,-1.7614457831325302e-05,1498.0,113,1099,0.8267890810966492,0.3882942299824208,6.337470070505447e-07,16.429825,0.29959893226623535,0.00025,-8.616731709241867,600,0.2,0.995263671875,0.5382032990455627
126976,62,-1.7535714285714287e-05,1498.0,113,1116,0.8139024972915649,0.4201885884162039,3.0776258203024653e-05,15.346558,0.2785991132259369,0.00025,-8.536667671799659,610,0.2,0.99072265625,0.5500352084636688
129024,63,-1.7360465116279072e-05,1498.0,113,1135,0.8293027877807617,0.7602328358450905,1.5100054808048214e-05,18.631613,4.760997295379639,0.00025,-8.5552278727293,620,0.2,0.9802734375,0.18429535627365112
131072,64,-1.7195402298850578e-05,1498.0,113,1152,0.8226480484008789,0.3308637304813601,0.00034694644250707893,12.981322,0.08969313651323318,0.00025,-8.597010970115662,630,0.2,0.97998046875,0.5922020077705383
133120,65,-1.6840909090909093e-05,1498.0,113,1169,0.8146322965621948,0.31929936693049965,2.351578196835291e-06,29.50166,0.1332540512084961,0.00025,-8.536482566595078,640,0.2,0.9880859375,0.821339875459671
135168,66,-1.7000000000000003e-05,1498.0,113,1188,0.8033015131950378,0.3962883594445884,1.771647696280354e-06,20.454285,0.3191717267036438,0.00025,-8.450250551104546,650,0.2,0.99208984375,0.8217910826206207
137216,67,-1.6901098901098905e-05,1498.0,113,1205,0.7975202202796936,1.4579665514174849,1.4833798657853948e-06,20.209194,0.2716714143753052,0.00025,-8.373089990019798,660,0.2,0.9896484375,0.9125784784555435
139264,68,-1.671739130434783e-05,1498.0,113,1223,0.7951346635818481,0.6748539613094181,8.359672602153978e-07,18.176357,0.26137688755989075,0.00025,-8.335715544223785,670,0.2,0.992724609375,0.8475227952003479
141312,69,-1.621276595744681e-05,1498.0,113,1242,0.7858008146286011,0.3084369769319892,1.0775611287705544e-06,26.883518,0.26293450593948364,0.00025,-8.291901859641076,680,0.2,0.993603515625,0.8556844294071198
143360,70,-1.602105263157895e-05,1498.0,113,1259,0.787634551525116,0.4762993970187381,2.9634804798961412e-05,18.398932,0.31787940859794617,0.00025,-8.245742654800415,690,0.2,0.988525390625,0.8880151584744453
145408,71,-1.5536082474226807e-05,1498.0,113,1278,0.8048421144485474,0.4114718018565327,2.3023304275149313e-05,24.256004,0.17958423495292664,0.00025,-8.342271202802658,700,0.2,0.988134765625,0.778715580701828
147456,72,-1.5540816326530614e-05,1498.0,113,1295,0.8030228614807129,2.353885944839567,6.094753412178022e-07,25.379147,0.16657063364982605,0.00025,-8.4055555164814,710,0.2,0.987060546875,0.7861557304859161
149504,73,-1.5444444444444446e-05,1498.0,113,1313,0.8029346466064453,3.604797991947271,1.4501146584411372e-06,26.885693,0.18798185884952545,0.00025,-8.396242374181748,720,0.2,0.984619140625,0.7024829387664795
151552,74,-1.49e-05,1498.0,113,1332,0.8023037910461426,0.6022925139870494,7.392563740360459e-06,15.759054,0.3055572509765625,0.00025,-8.394317838549615,730,0.2,0.992626953125,0.5103185772895813
153600,75,-1.4470000000000002e-05,1498.0,113,1350,0.794192910194397,0.9922403866890818,0.0002707585781672961,30.84642,0.2971768379211426,0.00025,-8.34880065023899,740,0.2,0.98916015625,0.5914625227451324
155648,76,-1.415e-05,1498.0,113,1367,0.7962260842323303,0.6224521536845714,4.247717147798369e-07,20.326468,0.23750083148479462,0.00025,-8.323134779930115,750,0.2,0.98828125,0.3814965486526489
157696,77,-1.4e-05,1498.0,113,1387,0.7988623976707458,0.33042017214465885,5.588466692518779e-07,23.962807,0.2737385332584381,0.00025,-8.33762883245945,760,0.2,0.992138671875,0.29203522205352783
159744,78,-1.397e-05,1498.0,113,1404,0.7935976982116699,0.35537393142003565,4.088859363982067e-07,23.62817,0.2614538371562958,0.00025,-8.335095992684364,770,0.2,0.98330078125,0.32937753200531006
161792,79,-1.3720000000000002e-05,1498.0,113,1423,0.7995002865791321,0.2914746716152877,4.4267119951868495e-07,15.99263,0.22896316647529602,0.00025,-8.340847200155258,780,0.2,0.9927734375,0.14276140928268433
163840,80,-1.3620000000000003e-05,1498.0,113,1440,0.8015071153640747,0.3887846408644691,3.216183145537954e-06,191.50717,0.5353460311889648,0.00025,-8.371962907910348,790,0.2,0.99033203125,0.14312738180160522
165888,81,-1.3730000000000002e-05,1498.0,113,1458,0.7908225655555725,0.6143262689234689,8.376135453236344e-07,36.394306,0.14756722748279572,0.00025,-8.331806406378746,800,0.2,0.9806640625,0.2363208532333374
167936,82,-1.3420000000000004e-05,1498.0,113,1477,0.7989924550056458,0.356000387435779,9.350595269630446e-07,15.215188,0.1783553659915924,0.00025,-8.327671220898628,810,0.2,0.99189453125,0.00180131196975708
169984,83,-1.3440000000000003e-05,1498.0,113,1494,0.7953153848648071,0.30419011749327185,1.780878253265783e-06,36.04386,0.22815653681755066,0.00025,-8.34319993853569,820,0.2,0.987890625,0.06222909688949585
172032,84,-1.2950000000000001e-05,1498.0,113,1512,0.7977410554885864,0.4478171248920262,2.4105378580419055e-05,24.85968,0.26031145453453064,0.00025,-8.33486040532589,830,0.2,0.986572265625,-0.0023099184036254883
174080,85,-1.2199999999999997e-05,1498.0,113,1531,0.7974038124084473,0.658084313198924,8.30766157655205e-05,27.322952,0.25352033972740173,0.00025,-8.343007639050484,840,0.2,0.990576171875,-0.23044276237487793
176128,86,-1.1959999999999997e-05,1498.0,113,1548,0.794800341129303,0.29064111682237126,5.83040518620237e-07,101.73691,0.29893770813941956,0.00025,-8.332447236776352,850,0.2,0.984326171875,0.07581144571304321
178176,87,-1.1119999999999997e-05,1498.0,113,1566,0.8031711578369141,0.7231357471551746,1.5469518789501536e-06,13.749128,0.5086475610733032,0.00025,-8.362964826822282,860,0.2,0.987109375,-0.0522000789642334
180224,88,-1.135e-05,1498.0,113,1584,0.8038718104362488,0.456134168850258,1.7765271284986283e-05,15.090462,0.7335445880889893,0.00025,-8.401934093236923,870,0.2,0.98837890625,-0.18657326698303223
182272,89,-1.0840000000000001e-05,1498.0,113,1602,0.8005090951919556,0.3117780118249357,0.0003724010862958593,15.424303,0.19215257465839386,0.00025,-8.388657033443451,880,0.2,0.990771484375,-0.2633446455001831
184320,90,-1.003e-05,1498.0,113,1621,0.8198103308677673,0.3164718494284898,6.19111944200057e-07,9.081745,0.2890875041484833,0.00025,-8.445796725153922,890,0.2,0.990185546875,-0.32520008087158203
186368,91,-9.84e-06,1498.0,113,1640,0.8235644102096558,0.4950670236721635,6.362097581202874e-07,16.983982,0.8796168565750122,0.00025,-8.555007874965668,900,0.2,0.9890625,-0.5039265155792236
188416,92,-9.8e-06,1498.0,113,1658,0.8169203996658325,0.380048984894529,4.2808241955683003e-07,9.884697,0.22266246378421783,0.00025,-8.535485380887986,910,0.2,0.983349609375,-0.09710526466369629
190464,93,-9.67e-06,1498.0,113,1677,0.8176233172416687,0.37940958836115896,3.972740473923153e-07,20.242224,0.2671140730381012,0.00025,-8.511797088384629,920,0.2,0.987841796875,-0.16729795932769775
192512,94,-9.41e-06,1498.0,113,1694,0.8187361359596252,1.4103712569456548,3.9902522188661747e-07,12.372066,0.16680806875228882,0.00025,-8.525482779741287,930,0.2,0.9861328125,-0.03852081298828125
194560,95,-9e-06,1498.0,113,1712,0.811863899230957,1.2606235785642639,3.499195027956148e-07,9.723623,0.2664169669151306,0.00025,-8.504948756098747,940,0.2,0.982373046875,-0.07426285743713379
196608,96,-8.449999999999999e-06,1498.0,113,1730,0.8128872513771057,0.5056470211362466,7.968463413998705e-07,11.898273,0.5967839956283569,0.00025,-8.482863321900368,950,0.2,0.98671875,-0.2351151704788208
198656,97,-8.49e-06,1498.0,113,1747,0.8103470802307129,0.9936129161156714,1.3136692889936795e-06,13.800257,0.4671193063259125,0.00025,-8.462524393200875,960,0.2,0.984375,-0.08198010921478271
200704,98,-8.3e-06,1498.0,113,1765,0.8105883598327637,0.3713948697317392,5.580344478062215e-07,7.2191515,0.1960105150938034,0.00025,-8.471376395225525,970,0.2,0.98037109375,-0.05333578586578369
202752,99,-8.229999999999999e-06,1498.0,113,1784,0.8103280663490295,0.35209486715029925,0.0002595866048667794,8.804327,0.39116474986076355,0.00025,-8.464224100112915,980,0.2,0.9869140625,-0.42553603649139404
204800,100,-8.2e-06,1498.0,113,1801,0.8060095906257629,0.35496574118733404,7.50730272169875e-07,6.772484,0.225882425904274,0.00025,-8.445335760712624,990,0.2,0.98388671875,-0.12419724464416504
206848,101,-7.980000000000002e-06,1498.0,113,1820,0.7980957627296448,0.4029149207053706,4.24384509267739e-06,5.740358,0.6825196743011475,0.00025,-8.384777757525445,1000,0.2,0.984130859375,0.08548927307128906
208896,102,-7.739999999999999e-06,1498.0,113,1838,0.7933239340782166,0.38291554937604816,1.690326934733477e-06,10.219416,0.24564434587955475,0.00025,-8.329502108693124,1010,0.2,0.983984375,0.08086222410202026
210944,103,-7.430000000000001e-06,1498.0,113,1855,0.7856091856956482,0.6135203969432041,2.926365966038347e-06,9.462125,0.23836340010166168,0.00025,-8.273659378290176,1020,0.2,0.98115234375,0.17658400535583496
212992,104,-6.900000000000001e-06,1498.0,113,1874,0.781734049320221,1.524064862402156,5.223147820343499e-06,14.9527025,0.17588311433792114,0.00025,-8.224872252345085,1030,0.2,0.985791015625,0.2820262908935547
215040,105,-6.5600000000000016e-06,1498.0,113,1893,0.7739652395248413,0.28918882061261686,1.2497603406602664e-05,19.85188,0.21523842215538025,0.00025,-8.166964891552926,1040,0.2,0.978857421875,-0.06742537021636963
217088,106,-6.53e-06,1498.0,113,1910,0.7691826820373535,0.3461671598488465,1.0521794064466406e-06,12.976504,0.22365884482860565,0.00025,-8.105062076449395,1050,0.2,0.979345703125,-0.036591410636901855
219136,107,-6.07e-06,1498.0,113,1929,0.7583171725273132,0.28081486565060915,1.3615776991660057e-06,9.6415615,0.1831303983926773,0.00025,-8.04661632925272,1060,0.2,0.981005859375,-0.14449477195739746
221184,108,-5.930000000000001e-06,1498.0,113,1946,0.752963125705719,0.303430759976618,0.0002418053413516752,13.592527,0.26356241106987,0.00025,-7.971867275238037,1070,0.2,0.976904296875,-0.008998513221740723
223232,109,-5.760000000000002e-06,1498.0,113,1966,0.7469611763954163,0.292404117109254,2.856291607233885e-07,10.34791,0.17000839114189148,0.00025,-7.909736354649067,1080,0.2,0.977490234375,0.17407095432281494
225280,110,-5.810000000000001e-06,1498.0,113,1984,0.7445883750915527,0.9870239913463592,7.869569061602633e-06,14.738943,0.15239772200584412,0.00025,-7.881072211265564,1090,0.2,0.980419921875,-0.0430750846862793
227328,111,-5.2500000000000006e-06,1498.0,113,2002,0.7492460608482361,0.2512243277393281,0.00019291702093120476,8.712908,0.2981996238231659,0.00025,-7.8840094491839405,1100,0.2,0.984375,0.2491205930709839
229376,112,-4.9e-06,1498.0,113,2021,0.7483286261558533,0.4678664383944124,6.849719436985424e-06,28.828053,0.1694101095199585,0.00025,-7.9079173997044565,1110,0.2,0.98955078125,0.19478464126586914
231424,113,-4.8e-06,1498.0,113,2039,0.7542489171028137,0.27124977270141243,3.302692265538809e-06,27.419525,0.1693202257156372,0.00025,-7.923763525485993,1120,0.2,0.988134765625,0.21881431341171265
233472,114,-4.419999999999999e-06,1498.0,113,2057,0.7598757147789001,0.3562920980388299,3.3308716700375385e-06,8.635173,0.22399692237377167,0.00025,-7.990665224194527,1130,0.2,0.984228515625,0.6131695806980133
235520,115,-4.419999999999999e-06,1498.0,113,2077,0.7580295205116272,0.34195682911667974,8.99608646953709e-07,30.393972,0.19655841588974,0.00025,-7.997373063862324,1140,0.2,0.977001953125,0.7662710249423981
237568,116,-4.2099999999999995e-06,1498.0,113,2096,0.7588977813720703,0.30718342843465507,1.3015854561704287e-06,11.080088,0.21234533190727234,0.00025,-7.990033046901226,1150,0.2,0.98544921875,0.8576698303222656
239616,117,-4.129999999999999e-06,1498.0,113,2114,0.7669153213500977,0.3905210889643058,3.125250275770597e-06,8.745317,0.225693941116333,0.00025,-8.035102713108063,1160,0.2,0.981982421875,0.8311823457479477
241664,118,-3.799999999999999e-06,1498.0,113,2134,0.7690401077270508,0.5454014909220859,5.729645826235697e-07,12.516726,0.2800197899341583,0.00025,-8.089580669999123,1170,0.2,0.977783203125,0.8250696957111359
243712,119,-3.8499999999999996e-06,1498.0,113,2152,0.7631630301475525,0.35142265025060626,5.521132715458066e-07,13.671234,0.3896067142486572,0.00025,-8.06768419444561,1180,0.2,0.983349609375,0.8654518723487854
245760,120,-3.1699999999999997e-06,1498.0,113,2171,0.7612454295158386,0.8616341792861931,1.2324727803392222e-05,11.136098,0.22001321613788605,0.00025,-8.028688567876817,1190,0.2,0.97353515625,0.7896539568901062
247808,121,-2.7299999999999997e-06,1498.0,113,2189,0.7678758502006531,0.37286383386235683,0.00015572663579686009,13.325177,0.176824152469635,0.00025,-8.050586742162704,1200,0.2,0.978662109375,0.7810107171535492
249856,122,-2.0900000000000003e-06,1498.0,113,2208,0.7673410773277283,1.4837658319389448,3.979524743069618e-07,16.135595,0.39978814125061035,0.00025,-8.078203520178795,1210,0.2,0.98076171875,0.7472824454307556
251904,123,-2.29e-06,1498.0,113,2229,0.7627509832382202,0.5332440324593335,3.393993758482594e-07,19.28038,0.23778672516345978,0.00025,-8.05139094889164,1220,0.2,0.980224609375,0.7464951574802399
253952,124,-2.3e-06,1498.0,113,2247,0.7602616548538208,0.36827743167523297,4.906413699323764e-07,13.865543,0.3161928057670593,0.00025,-8.025278466939927,1230,0.2,0.98466796875,0.8097257614135742
256000,125,-2.37e-06,1498.0,113,2264,0.7624680399894714,0.6515734052285552,3.9255603137000603e-07,14.456069,0.2936995327472687,0.00025,-8.023969602584838,1240,0.2,0.980126953125,0.7409308850765228
258048,126,-2.1400000000000003e-06,1498.0,112,2284,0.7622116804122925,0.5157519375439733,4.338853830443412e-06,66.24516,9.677203178405762,0.00025,-8.032536721229553,1250,0.2,0.97666015625,0.6609395444393158
260096,127,-2.0600000000000006e-06,1498.0,112,2301,0.7590198516845703,0.40591074582189324,4.7633182576056754e-07,13.927073,3.8480403423309326,0.00025,-8.018194377422333,1260,0.2,0.977001953125,0.778551772236824
262144,128,-2.3500000000000004e-06,1498.0,113,2319,0.7565596699714661,0.29606513149337843,2.709946094636706e-07,10.70318,0.0917993038892746,0.00025,-7.991363987326622,1270,0.2,0.97490234375,0.7409422993659973
264192,129,-2.4100000000000002e-06,1498.0,112,2339,0.7540273070335388,0.7510906764073297,7.436692944162715e-06,13.485891,0.12658101320266724,0.00025,-7.962078738212585,1280,0.2,0.983251953125,0.7115080654621124
266240,130,-2.2900000000000005e-06,1498.0,112,2356,0.7511546015739441,0.43866938615683465,3.387803001708711e-05,11.462164,0.3000917434692383,0.00025,-7.937119708955288,1290,0.2,0.978564453125,0.6233141422271729
268288,131,-1.9000000000000004e-06,1498.0,112,2376,0.7460967302322388,0.3092859625467099,7.523762652006383e-07,10.429388,0.16943946480751038,0.00025,-7.904285565018654,1300,0.2,0.97978515625,0.7545645534992218
270336,132,-1.9699999999999998e-06,1498.0,112,2394,0.7425814867019653,0.3149242816143669,0.00017600917169504626,13.849243,1.5779047012329102,0.00025,-7.860397349298,1310,0.2,0.97900390625,0.7914428561925888
272384,133,-1.86e-06,1498.0,112,2412,0.7373912930488586,0.5907342251623049,2.907109196481628e-07,12.096777,0.192175954580307,0.00025,-7.825938750803471,1320,0.2,0.979248046875,0.6718024909496307
274432,134,-2.07e-06,1498.0,112,2431,0.7325589060783386,0.36026255059987305,3.4255765415380777e-07,26.181078,0.41342273354530334,0.00025,-7.777224373817444,1330,0.2,0.981396484375,0.5530056357383728
276480,135,-2.0500000000000003e-06,1498.0,112,2449,0.7302360534667969,0.3348203733097762,7.812639022386492e-07,15.793591,0.26036542654037476,0.00025,-7.742229494452476,1340,0.2,0.98388671875,0.6464705467224121
278528,136,-2.1800000000000003e-06,1498.0,112,2467,0.7301079630851746,0.6034143001190386,4.03535742754535e-07,13.0603695,0.49766838550567627,0.00025,-7.7300051033496855,1350,0.2,0.9787109375,0.5071477890014648
280576,137,-1.7700000000000002e-06,1498.0,112,2486,0.7265480160713196,0.2690392219112255,3.2776291338798556e-07,15.040075,0.11692831665277481,0.00025,-7.705400761961937,1360,0.2,0.9787109375,0.37538009881973267
282624,138,-1.6299999999999999e-06,1498.0,112,2503,0.724990725517273,0.6652904503978789,2.1631912789921158e-07,13.081017,0.14444731175899506,0.00025,-7.688276851177216,1370,0.2,0.980810546875,0.5017819404602051
284672,139,-8.899999999999998e-07,1498.0,112,2523,0.7259758114814758,0.5140920328209176,2.3353067355458279e-07,11.739822,0.14985349774360657,0.00025,-7.6852508872747425,1380,0.2,0.97841796875,0.3187493681907654
286720,140,-9.600000000000001e-07,1498.0,112,2541,0.7241162061691284,0.38300214004702865,0.0002554316242026733,18.63833,0.2433616816997528,0.00025,-7.677968540787697,1390,0.2,0.9845703125,0.13196009397506714
288768,141,-9.100000000000001e-07,1498.0,112,2559,0.7237381339073181,0.28835259198676794,5.24100987275844e-07,10.229197,0.22117272019386292,0.00025,-7.6706695556640625,1400,0.2,0.98173828125,0.4818173050880432
290816,142,-9.7e-07,1498.0,112,2578,0.7214817404747009,0.4482451973017305,3.2120034436644574e-07,15.481395,0.18318139016628265,0.00025,-7.656671658158302,1410,0.2,0.98310546875,0.42778313159942627
292864,143,-7.100000000000001e-07,1498.0,112,2596,0.7246009707450867,6.863432637299411,5.957193167649422e-07,57.04123,110.5362777709961,0.00025,-7.661041584610939,1420,0.2,0.98701171875,0.2796791195869446
294912,144,-7.499999999999998e-07,1498.0,112,2614,0.7293632626533508,2.3902899297652764,2.1183446927697246e-07,45.19098,0.22133101522922516,0.00025,-7.696999643743038,1430,0.2,0.98515625,0.2767469882965088
296960,145,-4.9e-07,1498.0,112,2634,0.7340189814567566,0.3909646735526621,1.3611779169808713e-05,16.03745,0.2305658906698227,0.00025,-7.740532582998275,1440,0.2,0.983935546875,0.1789172887802124
299008,146,-2.499999999999999e-07,1498.0,112,2652,0.7361485362052917,0.3833006502361968,1.0788044322085354e-06,15.83655,0.577783465385437,0.00025,-7.772234036028385,1450,0.2,0.9873046875,0.1615467071533203
301056,147,-2.2999999999999973e-07,1498.0,112,2670,0.7377349138259888,0.5915727816289291,1.991313750560053e-07,15.631055,0.44042226672172546,0.00025,-7.7962790295481685,1460,0.2,0.98427734375,0.1808719038963318
303104,148,-6.100000000000001e-07,1498.0,112,2689,0.7379669547080994,3.3491953384596855,9.777735292226808e-06,36.77404,0.2750619649887085,0.00025,-7.801829099655151,1470,0.2,0.9859375,-0.4715214967727661
305152,149,-4.5000000000000003e-07,1498.0,112,2706,0.7515149712562561,0.572959171840921,0.00031164631483644457,429.46613,0.24663399159908295,0.00025,-7.850659294426441,1480,0.2,0.987353515625,0.432638943195343
307200,150,2.0328790734103207e-22,1498.0,112,2726,0.7513462901115417,0.6914644951932132,3.421695987437801e-07,15.78196,0.2606530785560608,0.00025,-7.934937341511249,1490,0.2,0.98408203125,0.2674604654312134
309248,151,6.776263578034403e-23,1498.0,112,2744,0.7516614198684692,0.49536286040674893,3.722846702913785e-07,20.410875,0.33803701400756836,0.00025,-7.927571769058704,1500,0.2,0.98662109375,0.30158913135528564
311296,152,1.199999999999999e-07,1498.0,112,2761,0.7537790536880493,0.355908865458332,2.527749933145529e-07,9.397531,0.3517608642578125,0.00025,-7.94431317448616,1510,0.2,0.983935546875,0.25826913118362427
313344,153,7.999999999999988e-08,1498.0,112,2781,0.7530228495597839,0.3464941250393167,2.966524322634001e-07,9.571445,0.24553655087947845,0.00025,-7.945781154930591,1520,0.2,0.983935546875,0.0699465274810791
315392,154,1.2999999999999984e-07,1498.0,112,2799,0.7522860169410706,0.7949837860884145,2.0743402781686625e-06,16.207758,0.24946913123130798,0.00025,-7.934506373107434,1530,0.2,0.987646484375,0.08849132061004639
317440,155,8e-07,1498.0,112,2817,0.7549186944961548,0.4013561015482992,1.4687205308616669e-06,10.296473,0.18577221035957336,0.00025,-7.951599404215813,1540,0.2,0.98466796875,0.010825872421264648
319488,156,8.499999999999998e-07,1498.0,112,2836,0.7561512589454651,0.6822560474043712,2.7590593028037346e-07,12.731653,0.26049715280532837,0.00025,-7.967789170145989,1550,0.2,0.977392578125,-0.09857702255249023
321536,157,9.799999999999997e-07,1498.0,112,2854,0.7575551867485046,0.48104355768300594,2.2602950613404005e-07,16.164162,0.3014965057373047,0.00025,-7.983227713406086,1560,0.2,0.984521484375,0.13622736930847168
323584,158,1.08e-06,1498.0,112,2873,0.7589549422264099,7.466326836805092,2.0481658238313827e-07,11.321666,0.5259431600570679,0.00025,-7.991512535512447,1570,0.2,0.98125,-0.05299496650695801
325632,159,1.1999999999999997e-06,1498.0,112,2890,0.7630940079689026,0.38695913669653237,6.011129751675171e-05,12.838101,0.5256863832473755,0.00025,-8.022663229703904,1580,0.2,0.98720703125,-0.027239084243774414
327680,160,1.1300000000000002e-06,1498.0,112,2908,0.7610806822776794,0.24939176755142398,1.1564147448961392e-06,81.532585,0.04663434997200966,0.00025,-8.03468016386032,1590,0.2,0.966552734375,0.514048308134079
329728,161,1.3899999999999998e-06,1498.0,112,2928,0.7563227415084839,0.37626712607452645,5.332765566468112e-07,42.35318,0.13160359859466553,0.00025,-8.002333235740661,1600,0.2,0.9689453125,0.5364713668823242
331776,162,1.4099999999999998e-06,1498.0,112,2946,0.7600860595703125,0.2036850034026429,4.1378645696532603e-07,20.76625,0.18000417947769165,0.00025,-8.00066484361887,1610,0.2,0.963330078125,0.5284423232078552
333824,163,1.26e-06,1498.0,112,2964,0.7677333950996399,0.8774642709409818,4.3052279641297986e-07,13.911751,0.24868176877498627,0.00025,-8.04901297390461,1620,0.2,0.978125,0.539982259273529
335872,164,1.2e-06,1498.0,112,2983,0.7706056833267212,0.5898399806115776,4.121812496205024e-07,14.279729,0.09897928684949875,0.00025,-8.092125102877617,1630,0.2,0.974951171875,0.4900478720664978
337920,165,1.6099999999999992e-06,1498.0,112,3001,0.7723198533058167,13.273330811737106,3.743908625564174e-07,21.298216,0.36920762062072754,0.00025,-8.118584564328193,1640,0.2,0.978125,0.5726711750030518
339968,166,1.8699999999999997e-06,1498.0,112,3018,0.7751647233963013,0.5016829355619847,0.0004884466877821847,13.347969,0.2900136113166809,0.00025,-8.139449414610862,1650,0.2,0.983154296875,0.41302013397216797
342016,167,2.0099999999999994e-06,1498.0,112,3037,0.773318886756897,0.9111784329637885,1.2393464088766847e-06,13.709406,0.37353935837745667,0.00025,-8.142092019319534,1660,0.2,0.986767578125,-0.19593453407287598
344064,168,1.7499999999999991e-06,1498.0,112,3055,0.7734265923500061,0.30880707218311726,4.888416893056303e-07,10.407285,0.2722158133983612,0.00025,-8.134567308425904,1670,0.2,0.990283203125,-0.1393735408782959
346112,169,1.7099999999999993e-06,1498.0,112,3074,0.773701012134552,0.3910395649028942,3.8872695249381197e-07,11.652484,0.2023104876279831,0.00025,-8.136192798614502,1680,0.2,0.983740234375,-0.3332688808441162
348160,170,2.3599999999999994e-06,1498.0,112,3092,0.7745748162269592,0.5435529720503837,3.29872345217197e-07,13.024966,1.9255608320236206,0.00025,-8.139665594696998,1690,0.2,0.989794921875,-0.7954270839691162
350208,171,2.6799999999999998e-06,1498.0,112,3110,0.7786920666694641,0.3173010599799454,2.2362343286008723e-07,8.623323,0.18542562425136566,0.00025,-8.161409968137741,1700,0.2,0.982861328125,-0.5860095024108887
352256,172,2.71e-06,1498.0,112,3129,0.7765671014785767,0.37201032168231907,2.267067401584555e-07,10.666843,0.17261634767055511,0.00025,-8.1709547996521,1710,0.2,0.98046875,-0.8577272891998291
