time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/learning_rate,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/n_updates,train/explained_variance,train/entropy_loss,train/approx_kl,train/clip_fraction,train/clip_range
871,18310,1499.0,1783808,9.364000000000003e-05,97,0.00025,0.13662691414356232,9.074005058451461e-09,1.2574103008955717,0.15077412128448486,8700,0.20855140686035156,3.46239805072546,20.424152,0.976318359375,0.2
872,18334,1499.0,1785856,9.372e-05,97,0.00025,0.3356214165687561,7.49920774020807e-09,0.4239943917375058,0.1506342887878418,8710,0.41286665201187134,3.4863247089087963,14.722804,0.978271484375,0.2
873,18355,1499.0,1787904,9.377e-05,97,0.00025,0.12484851479530334,7.4204402400468436e-09,0.798611605836777,0.14999178051948547,8720,0.21599715948104858,3.50490453094244,25.717325,0.97392578125,0.2
874,18378,1499.0,1789952,9.389e-05,97,0.00025,0.19353905320167542,7.827360495871183e-09,3.013090445951093,0.14974820613861084,8730,-0.005850553512573242,3.524554152786732,12.500401,0.980029296875,0.2
875,18398,1499.0,1792000,9.389e-05,97,0.00025,0.15636420249938965,7.948387065886964e-09,0.516830630163895,0.1495857685804367,8740,0.09499800205230713,3.5361668415367604,13.199087,0.977880859375,0.2
876,18419,1499.0,1794048,9.395000000000001e-05,97,0.00025,0.08808368444442749,7.758594006146425e-09,0.7409736997477012,0.14840808510780334,8750,0.08190780878067017,3.568124969303608,54.81004,0.975341796875,0.2
877,18441,1499.0,1796096,9.391000000000001e-05,97,0.00025,0.17687666416168213,5.027414958641563e-08,0.3853314161475282,0.14844910800457,8760,-0.1868046522140503,3.590537417680025,10.177281,0.978662109375,0.2
878,18462,1499.0,1798144,9.398e-05,97,0.00025,0.11592137813568115,7.425592513099488e-09,0.25665488964295946,0.14736585319042206,8770,-0.036223649978637695,3.6236939899623395,56.84984,0.970458984375,0.2
879,18483,1499.0,1800192,9.395e-05,97,0.00025,0.08746887743473053,1.1652719214549912e-08,1.1678674679249526,0.14680175483226776,8780,-0.020582079887390137,3.66258897036314,23.238697,0.97568359375,0.2
880,18506,1499.0,1802240,9.397e-05,97,0.00025,0.2543974816799164,1.0463214546174715e-08,0.47865392450476063,0.14598503708839417,8790,-0.624570369720459,3.693923322111368,11.496613,0.98095703125,0.2
881,18531,1499.0,1804288,9.399999999999997e-05,97,0.00025,0.07703166455030441,1.4888329593482075e-08,0.5406319572037319,0.14494439959526062,8800,-0.16927313804626465,3.7491401091217993,23.90845,0.97529296875,0.2
882,18560,1499.0,1806336,9.415999999999999e-05,97,0.00025,0.12458686530590057,6.957994819201119e-09,0.3909631653223187,0.14396171271800995,8810,-0.5351325273513794,3.7909035310149193,16.86258,0.971875,0.2
883,18585,1499.0,1808384,9.419999999999997e-05,97,0.00025,0.43021541833877563,9.279671457640416e-09,0.45748145719408057,0.1433826982975006,8820,-0.6560225486755371,3.8265859000384808,14.479893,0.97919921875,0.2
884,18609,1499.0,1810432,9.423000000000001e-05,97,0.00025,0.1748952567577362,7.622168421428376e-09,0.5139873562715366,0.1421450823545456,8830,-0.13801133632659912,3.8703509621322154,92.667816,0.975537109375,0.2
885,18637,1499.0,1812480,9.427000000000002e-05,97,0.00025,0.23404951393604279,7.913548306925921e-09,2.4979404222627637,0.14194411039352417,8840,-0.6449593305587769,3.912967373430729,27.18478,0.97587890625,0.2
886,18660,1499.0,1814528,9.428000000000001e-05,97,0.00025,0.2646942436695099,4.488208887876155e-08,1.9920244437758812,0.1413891464471817,8850,-0.620347261428833,3.9323021091520785,16.609806,0.98076171875,0.2
887,18686,1499.0,1816576,9.431e-05,97,0.00025,-0.006940428167581558,7.446571558683557e-09,0.2546099793718895,0.1404760330915451,8860,-0.20373988151550293,3.967527724802494,18.410408,0.970166015625,0.2
888,18712,1499.0,1818624,9.438e-05,97,0.00025,0.27542877197265625,9.077021390080375e-09,0.7701663060724968,0.13999277353286743,8870,-0.7621227502822876,4.005979493260384,25.1497,0.977685546875,0.2
889,18734,1499.0,1820672,9.439999999999999e-05,97,0.00025,0.7602798342704773,8.446899879555047e-09,1.9067595366737806,0.1391478180885315,8880,-0.32955753803253174,4.036884889006615,28.85831,0.976123046875,0.2
890,18757,1499.0,1822720,9.437e-05,97,0.00025,0.0674094557762146,9.271204037819557e-09,0.2702127534634201,0.13812722265720367,8890,-0.2516660690307617,4.082884496450424,21.423946,0.974853515625,0.2
891,18782,1499.0,1824768,9.441e-05,97,0.00025,0.25608500838279724,8.333497517054589e-09,0.3025963367661461,0.13761864602565765,8900,-0.47509050369262695,4.13808675557375,14.291712,0.97587890625,0.2
892,18804,1499.0,1826816,9.45e-05,97,0.00025,0.21000467240810394,7.891627609724062e-09,2.6227229847718263,0.13705284893512726,8910,-0.2517205476760864,4.146701511740685,29.075481,0.9740234375,0.2
893,18826,1499.0,1828864,9.459e-05,97,0.00025,0.18591085076332092,6.817390477142915e-09,0.8181646993412869,0.13684074580669403,8920,-0.5246665477752686,4.173753301799297,35.48585,0.9751953125,0.2
894,18847,1499.0,1830912,9.460999999999999e-05,97,0.00025,0.16429674625396729,8.102304127621807e-09,0.9302765164407901,0.13656826317310333,8930,-0.7281420230865479,4.182753412425518,35.74069,0.979541015625,0.2
895,18868,1499.0,1832960,9.468999999999998e-05,97,0.00025,0.2143152952194214,7.456345393896946e-09,8.230934711790178,0.1363643854856491,8940,-0.13136184215545654,4.197420924901962,41.63426,0.9751953125,0.2
896,18890,1499.0,1835008,9.479999999999999e-05,97,0.00025,0.06761764734983444,1.9748726748508583e-07,1.7181037844042293,0.13630785048007965,8950,-0.6198092699050903,4.205626848340034,12.6621475,0.976220703125,0.2
897,18910,1499.0,1837056,9.476e-05,97,0.00025,0.2667001783847809,7.615806348754139e-09,0.9533233916212339,0.13566119968891144,8960,-0.6101799011230469,4.219991873204708,60.91887,0.9763671875,0.2
898,18931,1499.0,1839104,9.486e-05,97,0.00025,0.009365101344883442,7.535928147478499e-09,0.6269381969977985,0.13417693972587585,8970,-0.2035444974899292,4.2756997928023335,112.62908,0.97255859375,0.2
899,18952,1499.0,1841152,9.498999999999998e-05,97,0.00025,0.09653952717781067,7.1823122865799505e-09,1.0923566913057585,0.1340160220861435,8980,-0.6756201982498169,4.32860342413187,30.273724,0.977587890625,0.2
900,18975,1499.0,1843200,9.502999999999999e-05,97,0.00025,0.14781640470027924,7.717508057614176e-09,0.41300873378058894,0.13315585255622864,8990,-0.35870373249053955,4.349550557136536,61.569298,0.9744140625,0.2
901,19000,1499.0,1845248,9.503999999999997e-05,97,0.00025,-0.03420377895236015,7.762316808768155e-09,0.5108311474847141,0.13302172720432281,9000,-0.5379601716995239,4.382091298699379,15.141218,0.97314453125,0.2
902,19025,1499.0,1847296,9.518999999999997e-05,97,0.00025,0.26725536584854126,1.303668805546776e-08,0.5899298593169078,0.1325523555278778,9010,-0.6878032684326172,4.3989081010222435,24.3979,0.97578125,0.2
903,19047,1499.0,1849344,9.527e-05,97,0.00025,0.24144215881824493,1.1744322857276668e-08,12.824778379016788,0.1319250911474228,9020,-0.19091284275054932,4.438089063763618,28.57696,0.976318359375,0.2
904,19071,1499.0,1851392,9.537e-05,97,0.00025,0.22450579702854156,6.740785302161712e-09,0.38926722312462514,0.13155491650104523,9030,-0.639509916305542,4.45967915058136,41.139057,0.969970703125,0.2
905,19092,1499.0,1853440,9.546999999999998e-05,97,0.00025,0.12123241275548935,4.932733286000523e-08,0.4858683872036636,0.13163486123085022,9040,-0.7276877164840698,4.465470770001412,96.13513,0.97705078125,0.2
906,19114,1499.0,1855488,9.550999999999999e-05,97,0.00025,0.07541288435459137,1.3379121692469464e-08,0.45279623348906173,0.13136416673660278,9050,0.09825164079666138,4.47319328635931,37.74498,0.975244140625,0.2
907,19137,1499.0,1857536,9.558999999999998e-05,97,0.00025,0.14160923659801483,1.1441764380393237e-08,401.89004598797766,0.13139520585536957,9060,0.11491000652313232,4.476993831992149,804.87115,0.978369140625,0.2
908,19158,1499.0,1859584,9.559999999999999e-05,97,0.00025,0.08241120725870132,7.254970738751476e-09,0.6617384787095943,0.13068999350070953,9070,0.14673280715942383,4.497123748064041,2045.8143,0.976904296875,0.2
909,19181,1499.0,1861632,9.569e-05,97,0.00025,0.027378542348742485,7.891319706021526e-09,0.4495231150329346,0.13021798431873322,9080,0.051425814628601074,4.534995330870151,34.48001,0.9791015625,0.2
910,19206,1499.0,1863680,9.570000000000001e-05,97,0.00025,0.15180137753486633,1.8819328235358812e-07,1.2119168330100365,0.12947694957256317,9090,-0.14453232288360596,4.564814203977585,32.0244,0.9796875,0.2
911,19229,1499.0,1865728,9.569000000000001e-05,97,0.00025,0.2960888147354126,6.8838325900655304e-09,0.6235696323041339,0.12882877886295319,9100,0.17190921306610107,4.599410566687584,16.918072,0.975439453125,0.2
912,19254,1499.0,1867776,9.576000000000002e-05,97,0.00025,0.0720456913113594,1.1906798301486442e-08,0.316953924993868,0.1290055811405182,9110,-0.31116580963134766,4.608547346293927,20.127357,0.976220703125,0.2
913,19278,1499.0,1869824,9.588000000000001e-05,96,0.00025,0.13774563372135162,1.1428611233765818e-08,0.36906009377562443,0.1285557895898819,9120,-0.10659301280975342,4.62904272377491,24.37243,0.979443359375,0.2
914,19303,1499.0,1871872,9.593999999999998e-05,96,0.00025,0.04970460757613182,1.558682790336885e-08,0.32915314364945514,0.12749981880187988,9130,-0.10319352149963379,4.671362413465976,16.12014,0.973291015625,0.2
915,19329,1499.0,1873920,9.6e-05,96,0.00025,0.40203216671943665,7.294500046356456e-09,1.305529748564004,0.12691012024879456,9140,-0.3807518482208252,4.714090667665005,982.85504,0.9720703125,0.2
916,19354,1499.0,1875968,9.604999999999999e-05,96,0.00025,0.7868360280990601,8.922161980062792e-09,2.0622277813381515,0.12687194347381592,9150,-0.36582016944885254,4.737188017368316,34.089333,0.979052734375,0.2
917,19378,1499.0,1878016,9.607000000000001e-05,96,0.00025,0.08357563614845276,7.707427349123996e-09,0.5479538608837174,0.12565305829048157,9160,-0.12270975112915039,4.769529411196709,22.613384,0.97509765625,0.2
918,19404,1499.0,1880064,9.611000000000001e-05,96,0.00025,0.18831828236579895,6.572643180408067e-09,0.4589079276978737,0.1252349466085434,9170,-0.673248291015625,4.829339848458767,33.340164,0.971533203125,0.2
919,19427,1499.0,1882112,9.615000000000002e-05,96,0.00025,0.15691769123077393,8.380849523398348e-09,0.23763596491626232,0.12460897117853165,9180,-0.41103172302246094,4.857974410057068,24.262423,0.974658203125,0.2
920,19450,1499.0,1884160,9.620000000000002e-05,96,0.00025,0.06541450321674347,1.1301467914975882e-08,3.175592682295246,0.12438768148422241,9190,-0.29609405994415283,4.876423642039299,21.329231,0.9740234375,0.2
921,19476,1499.0,1886208,9.625e-05,96,0.00025,0.09133344888687134,6.871258156904148e-09,0.500453402067069,0.1238335371017456,9200,-0.6493767499923706,4.899351786077022,15.307611,0.979833984375,0.2
922,19498,1499.0,1888256,9.631000000000002e-05,96,0.00025,0.07441460341215134,7.783822329743284e-09,0.7297115670779022,0.12320376187562943,9210,-0.19535648822784424,4.9347271651029585,51.03122,0.971728515625,0.2
923,19523,1499.0,1890304,9.633000000000002e-05,96,0.00025,0.0925617516040802,8.568661248598009e-09,0.5806250083231135,0.12262576818466187,9220,-0.34885120391845703,4.9672431781888005,20.846111,0.970654296875,0.2
924,19545,1499.0,1892352,9.632000000000001e-05,96,0.00025,0.2586726248264313,9.246736573653714e-09,0.5141241162084043,0.12237701565027237,9230,-0.5096371173858643,4.997160033881665,18.304195,0.9787109375,0.2
925,19567,1499.0,1894400,9.638000000000002e-05,96,0.00025,0.00038185250014066696,3.0712745055505586e-08,1.426369731136947,0.12212280929088593,9240,-0.12598645687103271,5.019904085993767,31.797886,0.97353515625,0.2
926,19588,1499.0,1896448,9.639e-05,96,0.00025,0.058532822877168655,6.903967217364304e-09,0.8706681817944627,0.12175978720188141,9250,-0.4708150625228882,5.0241726577281955,38.737347,0.975537109375,0.2
927,19608,1499.0,1898496,9.636999999999997e-05,96,0.00025,0.17702022194862366,7.274054245054451e-09,0.6993729822628666,0.12132544815540314,9260,-0.5511232614517212,5.057218749821186,796.85455,0.974658203125,0.2
928,19629,1499.0,1900544,9.639999999999997e-05,96,0.00025,0.16148848831653595,1.1979059036382189e-08,1.879534422175493,0.12079254537820816,9270,-0.17338597774505615,5.0812477841973305,22.503654,0.976806640625,0.2
929,19651,1499.0,1902592,9.645999999999998e-05,96,0.00025,0.14301635324954987,7.103704645350373e-09,0.2616385424567852,0.12069135159254074,9280,-0.6960809230804443,5.111149197816848,35.893612,0.97470703125,0.2
930,19671,1499.0,1904640,9.643999999999998e-05,96,0.00025,0.6815366148948669,7.696783338451141e-09,0.55550751395931,0.12013177573680878,9290,-0.3796170949935913,5.120252229273319,50.57083,0.977490234375,0.2
931,19692,1499.0,1906688,9.643999999999999e-05,96,0.00025,0.26281484961509705,1.170755797787193e-07,0.8420581159210997,0.12021686881780624,9300,-0.48158419132232666,5.1431749105453495,24.68718,0.972021484375,0.2
932,19714,1499.0,1908736,9.643999999999999e-05,96,0.00025,0.11478545516729355,6.9481774660207215e-09,0.6887636509432923,0.12046648561954498,9310,-0.7074602842330933,5.126390734314919,15.529566,0.977001953125,0.2
933,19735,1499.0,1910784,9.65e-05,96,0.00025,0.2709181308746338,9.676329328078825e-09,1.0360605738766027,0.12015718966722488,9320,-0.2989257574081421,5.125662845373154,68.09897,0.974169921875,0.2
934,19756,1499.0,1912832,9.651e-05,96,0.00025,0.2816707193851471,7.234985249793269e-09,15.44016969250806,0.11921048164367676,9330,-0.5908186435699463,5.167914962768554,74.069016,0.975,0.2
935,19776,1499.0,1914880,9.651999999999998e-05,96,0.00025,0.17841050028800964,8.075236057614177e-09,0.5234037262795027,0.11851952224969864,9340,-0.824615478515625,5.222360119223595,29.16692,0.980517578125,0.2
936,19797,1499.0,1916928,9.654000000000001e-05,96,0.00025,0.19003728032112122,8.014035887682347e-09,0.4324930468821549,0.11843208223581314,9350,-0.10001707077026367,5.239742031693458,28.658218,0.9767578125,0.2
937,19818,1499.0,1918976,9.661000000000003e-05,96,0.00025,0.09830272197723389,7.310827282447363e-09,1.218184422700142,0.1180969700217247,9360,-0.6334854364395142,5.2625389158725735,616.6322,0.972509765625,0.2
938,19839,1499.0,1921024,9.663e-05,96,0.00025,0.1788947582244873,1.9526120826209024e-06,0.27897454384947196,0.11746744811534882,9370,-0.5681923627853394,5.304316334426403,23.406235,0.976513671875,0.2
939,19859,1499.0,1923072,9.663000000000003e-05,96,0.00025,0.14871472120285034,1.5858125755607856e-08,3.036939648952102,0.1165638417005539,9380,-0.06668055057525635,5.342006845772266,28.997028,0.97626953125,0.2
940,19881,1499.0,1925120,9.677000000000001e-05,96,0.00025,0.12832137942314148,6.2601301753506535e-09,0.2710173359606415,0.1165468841791153,9390,-0.41507768630981445,5.3670041233301164,249.27658,0.97333984375,0.2
941,19900,1499.0,1927168,9.678e-05,96,0.00025,0.8187252283096313,7.008338649000523e-09,0.46358199300593694,0.11635369807481766,9400,-0.07761478424072266,5.372940468788147,18.843554,0.975537109375,0.2
942,19922,1499.0,1929216,9.686e-05,96,0.00025,0.839859664440155,8.772551410296537e-09,0.5173253091750667,0.11571718007326126,9410,-0.4977445602416992,5.418511387705803,25.88987,0.974853515625,0.2
943,19942,1499.0,1931264,9.685000000000001e-05,96,0.00025,0.10561622679233551,6.668617854449499e-09,4.144751663628267,0.1158875823020935,9420,-0.4481055736541748,5.427607421576977,28.235939,0.974072265625,0.2
944,19963,1499.0,1933312,9.685e-05,96,0.00025,0.10858094692230225,7.855882866447672e-09,2.644629864237504,0.11565075069665909,9430,-0.1455540657043457,5.438897651433945,43.94021,0.9751953125,0.2
945,19985,1499.0,1935360,9.691000000000002e-05,96,0.00025,0.5156596302986145,6.631372841126027e-09,0.8671595338906627,0.1155044436454773,9440,-0.5588043928146362,5.442499375343322,30.533539,0.974560546875,0.2
946,20006,1499.0,1937408,9.694000000000002e-05,96,0.00025,0.24440835416316986,9.090849012460822e-09,0.7963304884615354,0.11520033329725266,9450,-0.6200706958770752,5.461364465951919,371.3331,0.982470703125,0.2
947,20026,1499.0,1939456,9.699999999999999e-05,96,0.00025,0.1307731568813324,7.277834279673101e-09,0.3302799304801738,0.114410400390625,9460,-0.16260838508605957,5.493259781599045,29.378506,0.974072265625,0.2
948,20050,1499.0,1941504,9.706e-05,96,0.00025,0.2191833108663559,6.374790795238283e-09,4.658215379173635,0.11431389302015305,9470,-0.6995924711227417,5.515305982530117,21.750969,0.976513671875,0.2
949,20070,1499.0,1943552,9.701000000000001e-05,96,0.00025,0.040340520441532135,1.0454383046337723e-07,0.45093797479057685,0.11369649320840836,9480,-0.5201765298843384,5.550308413803577,80.93455,0.977734375,0.2
950,20091,1499.0,1945600,9.707000000000002e-05,96,0.00025,0.2037896364927292,7.0908955158988095e-09,0.586459084766102,0.11368753015995026,9490,-0.21435213088989258,5.565029764175415,24.17498,0.9744140625,0.2
951,20113,1499.0,1947648,9.71e-05,96,0.00025,1.6896700859069824,6.892567820659945e-09,0.44720629052608274,0.11381547898054123,9500,-0.6471257209777832,5.5658201113343235,44.84413,0.9783203125,0.2
952,20134,1499.0,1949696,9.715000000000002e-05,96,0.00025,0.1624169796705246,7.024464650229323e-09,0.3459404035937041,0.1131369099020958,9510,-0.24550890922546387,5.576558676362038,24.11276,0.9759765625,0.2
953,20156,1499.0,1951744,9.727000000000001e-05,96,0.00025,0.6289857029914856,1.2274143866564113e-08,0.5577839977602708,0.11342471092939377,9520,-0.5731475353240967,5.575379987061024,19.1404,0.974365234375,0.2
954,20177,1499.0,1953792,9.73e-05,96,0.00025,1.5954519510269165,8.390206136799084e-09,0.9271111779729836,0.11341352015733719,9530,-0.8718822002410889,5.586139325797558,60.44792,0.977734375,0.2
955,20197,1499.0,1955840,9.730999999999999e-05,96,0.00025,0.09233281016349792,7.930932077737651e-09,0.4824165932193864,0.1130213737487793,9540,-0.19412267208099365,5.586118693649769,54.31623,0.9763671875,0.2
956,20220,1499.0,1957888,9.740000000000002e-05,96,0.00025,0.5820111036300659,1.0120699600602024e-08,0.4856163214193657,0.11266517639160156,9550,-0.665145754814148,5.619685386121273,17.307188,0.974853515625,0.2
957,20240,1499.0,1959936,9.743e-05,96,0.00025,0.09607971459627151,8.226709802272581e-09,1.026774173747981,0.11205160617828369,9560,-0.7147923707962036,5.644933252036571,21.534513,0.97978515625,0.2
958,20260,1499.0,1961984,9.741999999999999e-05,96,0.00025,0.7574676275253296,8.027894100870459e-09,0.3900500479125185,0.111665740609169,9570,-0.1993114948272705,5.678588888049125,50.07982,0.976318359375,0.2
959,20282,1499.0,1964032,9.754999999999999e-05,96,0.00025,0.17379167675971985,1.1157080577473e-08,0.4935493202414364,0.11170195043087006,9580,-0.8013410568237305,5.698359251022339,36.108093,0.97939453125,0.2
960,20303,1499.0,1966080,9.758999999999999e-05,96,0.00025,0.1967775821685791,7.504900290111749e-09,0.2245301335788099,0.11027826368808746,9590,-0.33375346660614014,5.734132267534733,48.286793,0.97470703125,0.2
961,20323,1499.0,1968128,9.763999999999998e-05,96,0.00025,0.14777332544326782,7.09686739236437e-09,2.3631061156862416,0.1098397895693779,9600,-0.3716326951980591,5.8054336369037625,19.771633,0.97646484375,0.2
962,20346,1499.0,1970176,9.774999999999999e-05,96,0.00025,0.2208171784877777,9.746139525979025e-09,0.4637578837311594,0.10980071872472763,9610,-0.7779994010925293,5.821733212471008,34.57565,0.97529296875,0.2
963,20366,1499.0,1972224,9.777000000000001e-05,96,0.00025,11.69716739654541,7.797530733183455e-08,4.2969160550273955,0.10929210484027863,9620,-0.3194223642349243,5.841381484270096,40.49265,0.97548828125,0.2
964,20389,1499.0,1974272,9.788e-05,96,0.00025,0.1934003233909607,6.71526796738875e-09,0.5499705965805333,0.10948412120342255,9630,-0.5814791917800903,5.860265646874905,22.016083,0.974365234375,0.2
965,20409,1499.0,1976320,9.79e-05,96,0.00025,0.18673643469810486,7.68068819517742e-09,1.4387971310701686,0.10924459248781204,9640,-0.8355669975280762,5.856523591279983,16.082596,0.979052734375,0.2
966,20430,1499.0,1978368,9.793999999999999e-05,96,0.00025,0.04077715054154396,7.780563328341206e-09,0.6224827534868382,0.10893764346837997,9650,-0.11391758918762207,5.872070945799351,55.61414,0.97587890625,0.2
967,20451,1499.0,1980416,9.797e-05,96,0.00025,0.2633386254310608,6.399240886495461e-09,0.461736178045976,0.10838774591684341,9660,-0.6922910213470459,5.909307369589806,17.647263,0.97412109375,0.2
968,20472,1499.0,1982464,9.799e-05,96,0.00025,0.16331525146961212,8.629063145970673e-09,2.1185151697078255,0.10854707658290863,9670,-0.6050682067871094,5.91808658093214,22.556732,0.9783203125,0.2
969,20493,1499.0,1984512,9.801e-05,96,0.00025,0.7473371624946594,5.5163273567082616e-08,0.8909358967444859,0.10802287608385086,9680,-0.2392209768295288,5.932238656282425,26.512321,0.978515625,0.2
970,20515,1499.0,1986560,9.816000000000002e-05,96,0.00025,0.1025036945939064,7.42606354256492e-09,0.3766014035150874,0.10770954936742783,9690,-0.6636663675308228,5.964737594127655,19.359943,0.97177734375,0.2
971,20536,1499.0,1988608,9.819000000000001e-05,96,0.00025,0.09716156125068665,7.42106763818029e-09,80.73374753095558,0.10715536773204803,9700,-0.3049992322921753,5.998039349913597,288.27652,0.972216796875,0.2
972,20556,1499.0,1990656,9.822e-05,96,0.00025,0.22377492487430573,6.9301095681484345e-09,0.3410875843343092,0.10693396627902985,9710,-0.46324312686920166,6.024462385475635,37.4263,0.974072265625,0.2
973,20578,1499.0,1992704,9.826e-05,96,0.00025,0.08022167533636093,8.053648285766269e-09,0.5638496548242984,0.10714536905288696,9720,-0.7167911529541016,6.031323486566544,29.16372,0.974609375,0.2
974,20599,1499.0,1994752,9.834000000000001e-05,96,0.00025,0.03007182851433754,7.152994793702128e-09,0.6931293020170415,0.1067141741514206,9730,-0.1616220474243164,6.033658118546009,59.345116,0.971630859375,0.2
975,20621,1499.0,1996800,9.838000000000002e-05,96,0.00025,0.29745787382125854,7.280370995649265e-09,0.6177561410353519,0.10670175403356552,9740,-0.6282002925872803,6.056348876655102,36.301247,0.974072265625,0.2
976,20642,1499.0,1998848,9.840000000000002e-05,96,0.00025,0.12098301202058792,7.408532561037351e-09,0.9354318314755801,0.10648646205663681,9750,-0.8448355197906494,6.055835856497287,20.72116,0.9779296875,0.2
977,20663,1499.0,2000896,9.842e-05,96,0.00025,0.16976642608642578,6.949300145053794e-09,3.006374668786884,0.10658002644777298,9760,-0.09011530876159668,6.0644891411066055,77.71072,0.97412109375,0.2
978,20685,1499.0,2002944,9.849e-05,96,0.00025,0.17188431322574615,6.148563540947505e-09,0.7260310093755834,0.10667184740304947,9770,-0.6723182201385498,6.05540272295475,51.859978,0.973876953125,0.2
979,20705,1499.0,2004992,9.849e-05,96,0.00025,0.14075233042240143,7.954568796708639e-09,0.6593910730793141,0.10615604370832443,9780,-0.7377984523773193,6.076012349128723,104.251724,0.97578125,0.2
980,20725,1499.0,2007040,9.855999999999998e-05,96,0.00025,0.1620197743177414,1.0384892355080889e-08,0.46835148326354104,0.10576289892196655,9790,-0.1941927671432495,6.105121852457524,22.496742,0.973388671875,0.2
981,20747,1499.0,2009088,9.860999999999998e-05,96,0.00025,0.19131410121917725,6.391125668275821e-09,0.5967327402700903,0.10532724857330322,9800,-0.7181198596954346,6.133395302295685,18.74343,0.976025390625,0.2
982,20767,1499.0,2011136,9.857e-05,96,0.00025,0.09267301857471466,7.16954366430933e-09,1.0900492264598143,0.10505978018045425,9810,-0.3077276945114136,6.161058369278908,34.334373,0.97470703125,0.2
983,20789,1499.0,2013184,9.863999999999999e-05,96,0.00025,0.01638605259358883,2.1254229849720917e-08,0.6081663077813573,0.10474351793527603,9820,-0.5438681840896606,6.17371868044138,28.843815,0.973779296875,0.2
984,20810,1499.0,2015232,9.868e-05,96,0.00025,0.22216299176216125,1.324091407059469e-06,0.585776157444343,0.10460412502288818,9830,-0.8284585475921631,6.200821876525879,23.649948,0.98056640625,0.2
985,20830,1499.0,2017280,9.862999999999997e-05,96,0.00025,0.13399726152420044,6.6902238270161176e-09,0.24519430887012278,0.10425131022930145,9840,-0.21467125415802002,6.219921033084392,40.052643,0.973095703125,0.2
986,20852,1499.0,2019328,9.868999999999998e-05,96,0.00025,0.7346739172935486,6.33478417708111e-09,0.8084462492901366,0.10409383475780487,9850,-0.689372181892395,6.236614118516445,26.434643,0.972509765625,0.2
987,20873,1499.0,2021376,9.868999999999999e-05,96,0.00025,0.4494702219963074,7.665777879140023e-09,0.5730396970320726,0.10372775793075562,9860,-0.8816308975219727,6.246237590909004,64.14256,0.978466796875,0.2
988,20893,1499.0,2023424,9.863999999999998e-05,96,0.00025,0.0908680334687233,1.2731520289410714e-08,0.38401535543962384,0.10337343066930771,9870,-0.208121657371521,6.269558374583721,32.538925,0.97685546875,0.2
989,20915,1499.0,2025472,9.871e-05,96,0.00025,0.09255960583686829,6.339687391720971e-09,0.7773375476535875,0.103058360517025,9880,-0.6612850427627563,6.303381189703941,16.437405,0.976708984375,0.2
990,20936,1499.0,2027520,9.874999999999999e-05,96,0.00025,0.28094181418418884,1.754938395298611e-08,2.0264391772347152,0.10262148082256317,9890,-0.4745715856552124,6.314057649672032,32.34577,0.9767578125,0.2
991,20956,1499.0,2029568,9.876e-05,96,0.00025,0.22070883214473724,1.032940105602509e-08,3.6164155358390415,0.10263405740261078,9900,-0.34300029277801514,6.324120591580868,32.297752,0.97841796875,0.2
992,20978,1499.0,2031616,9.882e-05,96,0.00025,0.08960220962762833,6.651803009100066e-09,0.7837158452137374,0.1030425950884819,9910,-0.6438342332839966,6.312429895997047,19.272182,0.9794921875,0.2
993,20998,1499.0,2033664,9.891999999999998e-05,96,0.00025,0.31863564252853394,1.5950450031609885e-08,0.45136780773173085,0.10314564406871796,9920,-0.2339571714401245,6.3043662562966345,82.03342,0.989111328125,0.2
994,21021,1499.0,2035712,9.894e-05,96,0.00025,0.31978923082351685,9.783731261259198e-09,0.31163812847808003,0.10314564406871796,9930,-0.6638514995574951,6.298208236694336,66.870346,1.0,0.2
995,21041,1499.0,2037760,9.895e-05,96,0.00025,0.3105638921260834,1.0570594530245891e-08,0.3126456801779568,0.10314564406871796,9940,-0.729627251625061,6.298208236694336,64.547806,1.0,0.2
996,21062,1499.0,2039808,9.897999999999999e-05,96,0.00025,0.31356340646743774,8.213134235907082e-09,0.31502296719700096,0.10314564406871796,9950,-0.24676716327667236,6.298208236694336,60.352654,1.0,0.2
997,21085,1499.0,2041856,9.898e-05,96,0.00025,0.3046764135360718,7.95600554465148e-09,0.3116201011464,0.10314564406871796,9960,-0.7369331121444702,6.298208236694336,68.08148,1.0,0.2
998,21105,1499.0,2043904,9.899000000000001e-05,96,0.00025,0.32323992252349854,9.30021128997538e-09,0.31388311479240655,0.10314564406871796,9970,-0.6727743148803711,6.298208236694336,62.506927,1.0,0.2
999,21126,1499.0,2045952,9.903000000000002e-05,96,0.00025,0.3083576261997223,9.91356800886245e-09,0.3137284406460822,0.10314564406871796,9980,-0.2549790143966675,6.298208236694336,62.284454,1.0,0.2
1000,21148,1499.0,2048000,9.903000000000002e-05,96,0.00025,0.3113744258880615,7.130724305470792e-09,0.3113951698876917,0.10314564406871796,9990,-0.8418146371841431,6.298208236694336,68.63066,1.0,0.2
1001,21169,1499.0,2050048,9.899000000000003e-05,96,0.00025,0.27326932549476624,8.349084985176392e-09,0.3133216700516641,0.10314564406871796,10000,-0.22215378284454346,6.298208236694336,59.25905,1.0,0.2
